profile_id,customer_id,email,loyalty_tier,marketing_opt_in,preferred_channel,birth_date,gender
CRMP-001829,CUST-000181,kathryn.jordan139@hotmail.com,Bronze,Yes,Mobile App,2002-02-08,Male
CRMP-001807,CUST-000760,chad.sanchez801@hotmail.com,Silver,Yes,Web,1957-01-19,Female
CRMP-001380,CUST-000502,sarah.nelson797@gmail.com,Gold,No,Web,1984-06-12,Female
CRMP-000847,CUST-000662,ryan.hill452@yahoo.com,Silver,Yes,Web,2006-09-14,Female
CRMP-000971,CUST-002332,michael.gonzalez407@hotmail.com,Silver,Yes,Mobile App,1979-08-27,Female
CRMP-000418,CUST-002599,susan.garcia671@hotmail.com,Silver,Yes,Web,2005-11-13,Male
CRMP-002721,CUST-002036,megan.perry768@hotmail.com,Bronze,No,Marketplace,2007-08-17,Female
CRMP-000271,CUST-000372,kristen.torres414@yahoo.com,Bronze,Yes,Web,2000-12-09,Male
CRMP-000764,CUST-001657,timothy.frank530@gmail.com,Gold,Yes,Web,1977-01-20,Male
CRMP-001906,CUST-002989,danielle.johnson678@yahoo.com,Bronze,No,Mobile App,08-Mar-1953,Male
CRMP-002760,CUST-002363,katrina.chen772@hotmail.com,Silver,Yes,In-Store,1995-10-08,Female
CRMP-002416,CUST-001659,nichole.franco193@gmail.com,Bronze,No,Web,1944-09-19,Female
CRMP-002605,CUST-000536,cassandra.wiley700@hotmail.com,Platinum,Yes,Marketplace,1977-08-16,Female
CRMP-000582,cust-001895,DENISE.ROBERTSON925@HOTMAIL.COM,,Yes,Web,1991-04-10,Female
CRMP-002015,CUST-000585,pamela.mcguire454@hotmail.com,Bronze,No,In-Store,1957-07-22,Female
CRMP-000896,CUST-000693,tanya.gomez478@gmail.com,Bronze,No,Mobile App,1967-12-08,Prefer not to say
CRMP-002588,CUST-000356,matthew.hardy949@hotmail.com,Silver,Yes,Web,1965-12-16,Female
CRMP-000905,CUST-002973,michael.pham891@gmail.com,Bronze,Yes,Marketplace,22-May-1948,Male
CRMP-002198,CUST-000101,karen.flores997@yahoo.com,Bronze,No,Mobile App,1992-05-19,Female
CRMP-002443,CUST-001704,luis.russell412@hotmail.com,Gold,No,Mobile App,1978-09-02,Male
CRMP-000145,CUST-002576,kevin.nguyen51@hotmail.com,Bronze,Yes,Mobile App,1947-09-01,Male
CRMP-000876,CUST-001508,thomas.wade528@yahoo.com,Silver,No,In-Store,1949-05-17,Male
CRMP-002097,CUST-000423,karen.perez938@hotmail.com,Bronze,Yes,Web,1987-04-04,Male
CRMP-001877,CUST-000047,kristen.stevenson495@gmail.com,Bronze,No,Web,1950-11-02,Male
CRMP-002104,CUST-002486,luke.pope573@yahoo.com,Gold,No,Mobile App,1961-07-02,Female
CRMP-002494,CUST-000127,debbie.miller274@yahoo.com,Silver,Yes,Mobile App,1957-05-17,Female
CRMP-000008,CUST-001792,michael.allen626@hotmail.com,Silver,Yes,Mobile App,1953-04-28,Non-binary
CRMP-001663,CUST-001727,nicholas.ibarra639@yahoo.com,Silver,Yes,Web,1977-05-04,Male
CRMP-000589,CUST-002832,joel.williams291@yahoo.com,Silver,Yes,Web,1976-02-02,Female
CRMP-000064,CUST-001362,jessica.fisher252@yahoo.com,Silver,Yes,Web,1951-11-06,Male
CRMP-000303,CUST-000993,george.garcia589@yahoo.com,Bronze,Yes,Mobile App,1963-11-17,Female
CRMP-001237,CUST-001164,RANDY.WALKER331@GMAIL.COM,,Yes,Web,1947-05-26,Female
CRMP-001782,CUST-001758,destiny.flynn445@yahoo.com,Bronze,No,In-Store,1987-07-22,Female
CRMP-001397,CUST-001775,scott.brooks161@gmail.com,Platinum,Yes,Web,1951-09-06,Male
CRMP-001926,CUST001397,benjamin.cervantes459@hotmail.com,Gold,Yes,Mobile App,1999-11-03,Male
CRMP-001428,CUST-001485,wayne.brown159@hotmail.com,Bronze,Yes,Mobile App,1969-07-02,Female
CRMP-000075,CUST-002138,brett.baker93@yahoo.com,Platinum,Yes,Marketplace,1959-02-22,Male
CRMP-000253,CUST-000906,paula.hall995@gmail.com,Bronze,No,Web,1952-10-25,Female
CRMP-000591,CUST-000902,sarah.rodriguez923@hotmail.com,Bronze,No,In-Store,1968-09-25,Female
CRMP-002123,CUST-000837,stephen.peterson537@yahoo.com,Platinum,Yes,Mobile App,1954-04-22,Male
CRMP-001775,cust-002530,kayla.richardson978@yahoo.com,Silver,Yes,Marketplace,2001-11-17,Female
CRMP-001202,CUST-002545,aaron.conway748@hotmail.com,Bronze,Yes,Mobile App,1996-03-30,Female
CRMP-000116,CUST-000242,suzanne.vega948@gmail.com,Silver,No,Web,1969-06-10,Male
CRMP-002332,CUST-002981,thomas.walker859@gmail.com,Silver,Yes,Marketplace,2003-02-28,Female
CRMP-001086,CUST-002358,julie.williamson439@yahoo.com,Gold,No,Marketplace,1959-12-23,Male
CRMP-000824,CUST-001741,john.roman284@yahoo.com,Gold,Yes,Mobile App,1975-11-24,Female
CRMP-001846,CUST-001700,stephanie.davis77@hotmail.com,Silver,No,Web,1997-08-02,Non-binary
CRMP-002558,CUST-001771,patricia.ward341@hotmail.com,,Yes,Web,1986-05-07,Male
CRMP-001536,CUST-000109,glenda.morse825@gmail.com,Silver,No,Web,1994-09-29,Male
CRMP-000920,CUST-000948,maria.merritt975@yahoo.com,,Yes,In-Store,1968-01-23,Female
CRMP-002144,CUST-002383,joshua.huff162@yahoo.com,Platinum,Yes,Mobile App,1957-12-01,Female
CRMP-002363,CUST-000317,alan.yu238@yahoo.com   ,Bronze,Yes,Web,1994-09-19,Prefer not to say
CRMP-002706,CUST-002554,kristen.lowery857@gmail.com,Gold,No,Web,1972-05-14,Male
CRMP-001002,CUST-000329,diane.yates779@gmail.com,Bronze,No,Web,1972-04-20,Female
CRMP-000462,CUST-000907,benjamin.smith831@hotmail.com,Platinum,Yes,In-Store,1953-03-14,Male
CRMP-001020,CUST-001185,jeffery.hernandez62@yahoo.com,Gold,Yes,Web,1973-09-24,Male
CRMP-001084,CUST-001392,travis.martinez93@gmail.com,Bronze,No,Mobile App,1944-10-11,Male
CRMP-002007,CUST-000944,maria.may527@hotmail.com,Gold,No,Mobile App,1969-01-04,Prefer not to say
CRMP-000468,CUST-000553,gregory.baker235@gmail.com,Gold,Yes,Marketplace,1994-11-09,Male
CRMP-002531,CUST-000197,theresa.thomas478@hotmail.com,Silver,Yes,Mobile App,1993-11-13,Male
CRMP-002157,CUST-000674,stephen.sharp909@gmail.com,Bronze,Yes,Mobile App,1997-07-05,Male
CRMP-000899,CUST-000883,heather.fowler188@gmail.com,Gold,No,Web,1982-04-19,MALE
CRMP-000052,CUST-002331,ryan.hall289@gmail.com,Silver,Yes,Mobile App,"February 10, 1966",Prefer not to say
CRMP-001912,CUST-000375,cheryl.bernard551@yahoo.com,Silver,No,In-Store,1946-10-17,Male
CRMP-002475,CUST-000139,ricky.lopez827@hotmail.com,Platinum,No,Web,1964-03-02,Prefer not to say
CRMP-001289,CUST-000680,ashley.torres433@hotmail.com,Gold,No,Web,11-Jul-1981,Female
CRMP-001359,CUST-001867,george.kelly448@gmail.com,Platinum,No,Web,2008-06-08,Male
CRMP-000133,CUST-000671,wayne.patel118@gmail.com,Platinum,Yes,Web,1979-12-14,Female
CRMP-001483,CUST-000819,bobby.henry652@gmail.com,Silver,Yes,Mobile App,1999-07-21,Female
CRMP-001135,CUST-001085,katie.gutierrez756@hotmail.com,Silver,No,Mobile App,08/23/1974,Male
CRMP-000451,CUST-001666,emily.hunt68@gmail.com,Bronze,Yes,Web,1990-04-08,female
CRMP-002225,CUST-001990, alexis.fisher686@yahoo.com ,Gold,No,Mobile App,1994-12-16,Non-binary
CRMP-000291,CUST-002648,joseph.cummings941@hotmail.com,Silver,Yes,In-Store,1996-10-02,Female
CRMP-000993,CUST-000966,keith.payne543@gmail.com,Platinum,No,In-Store,1972-01-29,Non-binary
CRMP-000714,000326,wendy.crosby759@hotmail.com,Silver,No,Mobile App,1979-01-23,Female
CRMP-000379,CUST-001695,kevin.turner522@gmail.com,Gold,No,Web,1967-04-30,Male
CRMP-001649,CUST-000640,karen.holland797@hotmail.com,Silver,No,Web,1981-07-17,Female
CRMP-002207,CUST-000712,david.douglas456@yahoo.com,Platinum,Yes,Web,1945-01-19,Female
CRMP-000966,CUST-002549,johnny.anderson15@yahoo.com,Platinum,Yes,Mobile App,1969-08-02,Male
CRMP-001896,CUST-002201,jennifer.arnold680@yahoo.com,Bronze,Yes,Web,1974-02-11,Female
CRMP-001262,CUST-000868,edward.patterson524@gmail.com,Bronze,No,Mobile App,1980-06-13,Male
CRMP-001190,CUST-969801,davisbrett@example.com,Bronze,No,Marketplace,2000-04-05,Prefer not to say
CRMP-000713,CUST-002190,william.meyer725@yahoo.com,Gold,Yes,Mobile App,1973-03-14,Male
CRMP-002428,CUST-002043,jerome.brown468@yahoo.com,Silver,Yes,Marketplace,1964-02-18,Male
CRMP-001598,CUST-002000,taylor.castro717@gmail.com,Bronze,No,Mobile App,1979-04-26,Male
CRMP-001982,CUST-002157,jane.russo233@gmail.com,Bronze,Yes,Mobile App,1970-08-18,Female
CRMP-000906,CUST-002290,austin.myers832@yahoo.com,Bronze,Yes,Mobile App,2001-08-21,Male
CRMP-000077,CUST-001142,elizabeth.perez896@hotmail.com,Platinum,No,Mobile App,"July 28, 1989",fEMALE
CRMP-000549,CUST-002236,brittany.petersen94@hotmail.com,,No,Web,1966-02-20,Male
CRMP-002061,CUST-001204,andrew.adams526@yahoo.com,Gold,Yes,Mobile App,1987-11-01,Female
CRMP-000015,CUST-000747,christie.rogers719@yahoo.com,Bronze,Yes,Mobile App,1943-05-16,Non-binary
CRMP-002533,CUST-002205,sherri.rogers371@gmail.com,Silver,No,Mobile App,1991-06-08,Male
CRMP-000281,CUST-002273,jennifer.parker145@yahoo.com,Silver,Yes,Mobile App,1968-05-26,Female
CRMP-000697,CUST-002119,samuel.rivera486@yahoo.com,Silver,Yes,Web,1961-04-24,Male
CRMP-000628,CUST-002387,jeffrey.evans647@hotmail.com,Bronze,No,Web,1959-02-14,Male
CRMP-001778,CUST-001768,lauren.gibson627@hotmail.com,Bronze,Yes,Web,1972-12-28,Female
CRMP-001653,CUST-002272,samuel.golden413@yahoo.com,Bronze,Yes,Marketplace,1987-02-23,Male
CRMP-000412,CUST-001872,WILLIAM.THOMAS28@GMAIL.COM,Platinum,Yes,In-Store,1949-09-12,Male
CRMP-000437,001636,  maurice.price937@gmail.com,Gold,Yes,Marketplace,1971-09-13,Female
CRMP-000450,CUST-000872,eric.miller407@hotmail.com,Platinum,No,In-Store,1992-05-17,Female
CRMP-001985,CUST-002706,ruben.miller897@yahoo.com,Silver,Yes,Marketplace,1991-02-09,Female
CRMP-001350,CUST-002601,michelle.henderson991@yahoo.com,,Yes,In-Store,2000-11-12,Female
CRMP-002284,CUST-001306,manuel.hubbard303@gmail.com,Silver,Yes,Web,1966-12-04,Male
CRMP-001994,002571,linda.rice712@gmail.com,Gold,Yes,Mobile App,1946-05-31,Male
CRMP-002243,CUST-000078,  mary.wright316@yahoo.com,Bronze,No,Marketplace,1967-06-12,Non-binary
CRMP-001170,CUST-000779,samantha.house59@gmail.com,Silver,No,In-Store,1951-12-11,Male
CRMP-000322,CUST-001099,heather.martinez13@gmail.com,Silver,Yes,In-Store,1996-01-19,Female
CRMP-002765,CUST-002744,carrie.sheppard773@yahoo.com,Bronze,No,Mobile App,1970-09-24,FEMALE
CRMP-000137,CUST-000264,stephanie.whitehead501@hotmail.com,Silver,No,Web,1957-02-01,Female
CRMP-001814,CUST-001215,max.harper845@yahoo.com,Gold,Yes,Mobile App,1993-03-06,Male
CRMP-000497,CUST-001229,timothy.ray26@hotmail.com,,Yes,In-Store,1987-02-07,Male
CRMP-000632,CUST-002488,daniel.huffman917@hotmail.com,Bronze,No,Marketplace,"January 07, 1968",Female
CRMP-002753,CUST-000438,aaron.little804@yahoo.com,Platinum,Yes,Web,1992-07-21,Female
CRMP-001648,CUST-000442,caroline.schneider575@yahoo.com,Silver,No,Web,1981-01-06,Female
CRMP-000141,CUST-001983,scott.stephens931@hotmail.com,Platinum,No,Mobile App,1977-09-05,Male
CRMP-001997,CUST-002136,caleb.merritt507@hotmail.com,Silver,No,Web,1974-09-30,Male
CRMP-000610,CUST002457,katherine.mclaughlin40@gmail.com,Silver,No,Web,1982-05-28,Prefer not to say
CRMP-001485,CUST-001420,nicole.spencer522@gmail.com,Bronze,Yes,Mobile App,1982-02-01,Female
CRMP-000454,CUST-002355,john.griffin438@yahoo.com,Bronze,Yes,Web,1995-07-03,Male
CRMP-000736,CUST-002691,craig.stewart202@gmail.com,Gold,Yes,Marketplace,1956-02-26,Male
CRMP-001792,CUST-002437,vicki.lopez521@gmail.com,Silver,No,Web,1957-04-19,Male
CRMP-000909,CUST-001831,julia.hayes221@gmail.com,Gold,Yes,In-Store,1968-03-08,Male
CRMP-002017,CUST-001794,steven.rivas991@yahoo.com,Bronze,Yes,Mobile App,1989-06-09,Non-binary
CRMP-002066,CUST-001723,michael.flores102@yahoo.com,Silver,No,Web,1984-11-10,Male
CRMP-002441,CUST-000368,travis.peck776@yahoo.com,Platinum,Yes,Web,1940-09-08,Male
CRMP-000410,CUST-001665, ashley.davis886@gmail.com ,Silver,No,Web,1970-04-12,Female
CRMP-002201,CUST-935477,taralyons@example.org,Gold,Yes,Web,1988-10-18,Female
CRMP-002088,CUST-002920,jerome.sanchez883@hotmail.com,Silver,Yes,Mobile App,1952-08-05,Female
CRMP-000108,CUST-000524,adrian.brooks804@gmail.com,Bronze,Yes,Web,1979-12-26,Male
CRMP-000055,CUST001288,megan.jacobs370@yahoo.com,Silver,Yes,Marketplace,1966-10-26,Male
CRMP-001623,CUST-002960,tony.kent795@yahoo.com,Bronze,No,Web,1955-09-05,Male
CRMP-000662,CUST-001097, kathleen.sanchez383@yahoo.com ,Bronze,No,Marketplace,2000-01-23,Female
CRMP-000789,002324,rebecca.terry691@gmail.com,Gold,No,Mobile App,1986-05-08,Female
CRMP-001137,CUST-000940,william.white636@hotmail.com,Gold,No,Marketplace,1977-12-09,Female
CRMP-001726,CUST-002632,timothy.duncan401@hotmail.com,Gold,Yes,Marketplace,1979-11-26,Female
CRMP-002065,CUST-000679,holly.carroll939@hotmail.com,Silver,Yes,Web,1992-07-22,mALE
CRMP-001763,CUST-000462,andrea.macias742@yahoo.com,Bronze,Yes,Mobile App,1970-05-17,Female
CRMP-000023,cust-002752,ashley.vincent611@gmail.com,Silver,No,Web,2002-06-22,Male
CRMP-001717,CUST-001958,cathy.keller551@yahoo.com,Gold,No,Mobile App,1982-06-02,Male
CRMP-001929,002786,steven.huff62@gmail.com,Silver,No,Web,2002-06-07,Non-binary
CRMP-000822,CUST-000212,tyler.daniel6@yahoo.com,Gold,No,Mobile App,1942-09-22,Prefer not to say
CRMP-000802,CUST-001070,mikayla.fletcher68@hotmail.com,Bronze,No,Marketplace,1992-09-07,Female
CRMP-002262,CUST-002007,randy.frey189@gmail.com,Bronze,No,Web,2007-09-06,Male
CRMP-002326,CUST-000629,robert.smith961@gmail.com,Bronze,Yes,Marketplace,1970-04-28,Female
CRMP-000285,CUST-000470,tony.moore233@hotmail.com,Gold,No,Web,1991-04-03,Male
CRMP-000222,CUST-001884,mary.ford832@hotmail.com,Silver,Yes,Web,1950-08-20,Male
CRMP-001356,CUST-002264,brian.rasmussen48@yahoo.com,Gold,Yes,Mobile App,1965-04-30,Female
CRMP-000373,CUST-002750,bruce.ward228@yahoo.com,Bronze,No,In-Store,1994-08-01,Female
CRMP-001528,CUST-002259,kevin.williams645@hotmail.com,Gold,Yes,Web,"August 18, 1966",Female
CRMP-000840,001916,amy.moore613@hotmail.com,Bronze,Yes,Mobile App,1990-01-20,Non-binary
CRMP-002813,CUST-000256,brandi.anderson56@hotmail.com,Gold,Yes,Marketplace,1952-11-29,Male
CRMP-000500,CUST-000695,kimberly.price522@hotmail.com,Bronze,No,Web,1994-06-30,Female
CRMP-000089,CUST-001580,  sierra.downs782@yahoo.com,Bronze,No,Web,2000-03-03,Male
CRMP-000810,CUST-002069,latoya.turner125@yahoo.com,Gold,Yes,Web,1973-05-05,Male
CRMP-001455,CUST-000121,sarah.rodriguez288@hotmail.com,,Yes,Mobile App,1963-05-05,Male
CRMP-001946,CUST-002135,james.ramirez555@gmail.com,Bronze,No,Marketplace,2007-06-06,Female
CRMP-001248,cust-002660,benjamin.carter36@yahoo.com,Platinum,Yes,Web,1966-05-12,Male
CRMP-001462,CUST-002426,trevor.watkins35@hotmail.com,Gold,Yes,Mobile App,1977-05-28,Male
CRMP-001688,CUST-002850,yvonne.williams666@yahoo.com,Bronze,Yes,Marketplace,1974-12-23,Male
CRMP-002108,CUST-002597,regina.ward742@gmail.com,Gold,Yes,Web,1970-06-18,Male
CRMP-000912,CUST-000237,keith.johnson130@hotmail.com,Bronze,Yes,Marketplace,1981-10-19,male
CRMP-000982,CUST-001646,krystal.travis463@yahoo.com,Platinum,No,Mobile App,1948-04-28,Male
CRMP-000786,CUST-002384,geoffrey.salas537@hotmail.com,Platinum,No,Web,1995-02-22,MALE
CRMP-001645,CUST-001989,antonio.wilson908@gmail.com,Silver,No,Mobile App,1982-03-18,Male
CRMP-002596,CUST-002280,michael.williams397@hotmail.com,Gold,No,Web,1972-10-01,Female
CRMP-002082,001073,roy.cox763@gmail.com,Bronze,Yes,Mobile App,1967-10-21,Female
CRMP-001983,CUST-001638,amy.christian568@yahoo.com,Silver,No,Marketplace,1989-03-25,Non-binary
CRMP-000722,CUST-001126,nathan.james692@yahoo.com,Bronze,Yes,Web,2001-07-04,Male
CRMP-001469,CUST-002121,amy.collins635@hotmail.com,Bronze,No,Web,1999-02-25,Male
CRMP-000898,CUST-002329,corey.mcdonald407@yahoo.com,Silver,Yes,Web,1994-01-03,Male
CRMP-000499,CUST-002054,eric.jimenez961@yahoo.com,Platinum,Yes,Mobile App,1979-12-14,Male
CRMP-001883,CUST-002613,cassandra.walsh428@yahoo.com,Silver,No,Web,1956-07-18,Male
CRMP-001076,CUST-001824,dennis.moreno278@yahoo.com,Platinum,Yes,Marketplace,1987-06-01,Male
CRMP-001616,CUST-000911,rhonda.harris721@hotmail.com,Bronze,Yes,Mobile App,1992-11-23,Male
CRMP-002195,CUST-000244,gina.bell477@hotmail.com,Gold,No,Web,2005-04-09,Female
CRMP-001098,CUST-000592,kayla.green759@yahoo.com,Silver,Yes,Web,1999-10-23,Female
CRMP-000168,CUST-001626,eric.wheeler122@gmail.com   ,Bronze,No,Mobile App,1962-10-08,Male
CRMP-002227,CUST-002107,mark.weber66@yahoo.com,Platinum,No,Web,1980-07-19,Male
CRMP-001859,CUST-000691,mario.lee134@yahoo.com,Bronze,No,Web,1960-05-14,Male
CRMP-001764,CUST-002546,kelsey.kelley816@yahoo.com,Bronze,Yes,Marketplace,1974-06-16,Female
CRMP-000701,CUST-000440,marisa.davies348@yahoo.com,Gold,No,Web,1971-09-06,Prefer not to say
CRMP-000953,CUST-001621,diane.santos657@gmail.com,Bronze,Yes,Mobile App,1954-05-20,male
CRMP-001188,CUST-002241,lisa.gomez448@gmail.com,Bronze,No,In-Store,1954-04-29,Male
CRMP-000455,CUST-000270,devon.rogers711@hotmail.com,Platinum,Yes,Marketplace,1980-02-15,Female
CRMP-001347,CUST000739,STACEY.LUNA935@HOTMAIL.COM,,Yes,Web,2002-12-14,Female
CRMP-002592,CUST-001005,elizabeth.turner271@hotmail.com,Bronze,Yes,Marketplace,1956-07-12,Non-binary
CRMP-000368,CUST-002034,david.harmon656@gmail.com,Silver,No,Mobile App,1954-07-25,Female
CRMP-002619,002299,carol.bradley868@yahoo.com,Platinum,No,Marketplace,1941-01-21,Male
CRMP-002815,CUST-001927,julia.lester936@gmail.com,Silver,Yes,Web,1987-05-03,Male
CRMP-001263,CUST-002126,christopher.shaw274@hotmail.com,Silver,Yes,Marketplace,1992-02-06,Male
CRMP-001984,CUST-002227,kendra.knight604@hotmail.com,Silver,No,Web,1945-08-15,Female
CRMP-002554,CUST-001124,samuel.elliott696@yahoo.com,Silver,Yes,Mobile App,1950-07-07,Male
CRMP-000336,CUST-002585,angela.king249@hotmail.com,Bronze,Yes,Web,1989-11-01,Female
CRMP-002712,CUST-000610,bernard.macdonald639@hotmail.com,Bronze,Yes,Mobile App,1968-10-11,Female
CRMP-001247,CUST-000373,shannon.smith111@yahoo.com,Silver,Yes,Mobile App,1948-12-31,Male
CRMP-002055,CUST-002782,joshua.poole628@yahoo.com,Bronze,Yes,Web,03-May-1954,Male
CRMP-000398,CUST-001606,paula.hester626@hotmail.com,Silver,Yes,Mobile App,1969-09-09,Female
CRMP-001385,CUST-002863,austin.ayers996@hotmail.com,Bronze,Yes,Web,1957-10-22,Female
CRMP-002803,CUST-001369,carol.brown798@yahoo.com,Gold,Yes,Mobile App,1974-02-25,Male
CRMP-000952,CUST-001499,danielle.boyer824@hotmail.com,Platinum,No,Mobile App,1978-03-04,Female
CRMP-000134,CUST-002317,gary.cervantes623@yahoo.com   ,Silver,No,Mobile App,1949-11-14,Male
CRMP-001715,CUST-000624,william.reyes928@yahoo.com,Gold,Yes,Web,1958-05-05,Female
CRMP-001703,CUST-001951,patricia.bird429@hotmail.com,Silver,Yes,Marketplace,1951-09-08,Male
CRMP-002099,CUST-001779,nichole.morris938@gmail.com,Silver,No,Mobile App,2004-07-13,Female
CRMP-001516,CUST-000485,JOSEPH.ANDERSON372@HOTMAIL.COM,Gold,No,Web,1941-08-04,Female
CRMP-000647,CUST-001667,curtis.krueger692@hotmail.com,Gold,No,Mobile App,1943-09-27,Female
CRMP-000629,CUST-000928,kelly.chung492@hotmail.com,Platinum,No,Marketplace,1971-05-26,Male
CRMP-002602,CUST-000563,kimberly.bass156@gmail.com,Silver,Yes,Mobile App,1971-03-09,Non-binary
CRMP-002651,CUST-002565,nathan.hammond780@hotmail.com,Gold,Yes,Web,1982-08-09,Female
CRMP-001399,CUST-001060,michael.jones943@hotmail.com,Platinum,Yes,Mobile App,1998-06-12,Female
CRMP-001073,CUST-000509,amy.novak91@gmail.com,Bronze,Yes,In-Store,1969-06-30,Female
CRMP-001176,CUST002335,gary.davidson391@yahoo.com,Bronze,Yes,Mobile App,1980-05-11,Male
CRMP-000330,CUST-002274,jeanne.parks704@gmail.com,Bronze,Yes,Web,1956-03-31,Male
CRMP-001070,CUST-001182,katie.cohen290@gmail.com,,Yes,Mobile App,1948-08-21,Female
CRMP-001759,CUST-000345,allison.henderson961@yahoo.com,Gold,Yes,Marketplace,1944-03-25,Female
CRMP-001054,CUST-001441,joshua.smith125@yahoo.com,Bronze,Yes,In-Store,1985-06-24,Female
CRMP-001699,cust-000845,gary.powell505@gmail.com,Gold,Yes,Mobile App,1985-06-14,Male
CRMP-001603,CUST-000828,william.smith24@hotmail.com,Platinum,Yes,Web,2008-04-13,Male
CRMP-002374,CUST-001250,cindy.rodriguez746@yahoo.com   ,Bronze,Yes,In-Store,1976-02-01,Male
CRMP-001217,CUST-000864,victor.ramsey452@yahoo.com,Silver,Yes,Web,1991-12-06,Male
CRMP-001120,CUST-001702,KENNETH.BRANCH440@YAHOO.COM,Silver,Yes,Web,1984-01-24,Male
CRMP-002783,CUST-001350,tammie.evans942@gmail.com,Silver,No,Marketplace,1981-11-29,Female
CRMP-001863,CUST-001890,samantha.campbell808@gmail.com,Gold,Yes,Mobile App,1973-03-19,male
CRMP-000341,CUST-002968,shelby.ward95@hotmail.com,Gold,Yes,Marketplace,1960-08-11,Female
CRMP-000228,CUST-000266,arthur.schmidt770@yahoo.com,Bronze,Yes,Mobile App,1985-08-09,Prefer not to say
CRMP-002495,CUST-002364,laura.miller709@gmail.com,Silver,Yes,Marketplace,1983-04-02,Female
CRMP-002665,CUST-000449,JILL.SMITH344@HOTMAIL.COM,Bronze,No,Web,1986-08-28,Male
CRMP-000050,CUST-000013,kevin.morrison677@hotmail.com,Bronze,Yes,Web,1992-10-20,Female
CRMP-002612,CUST-002776,sheri.perez887@hotmail.com,Silver,No,Mobile App,1998-04-01,Female
CRMP-000755,CUST-000888,angela.arnold307@yahoo.com,Silver,Yes,Mobile App,1986-12-30,Female
CRMP-001361,CUST-001632,glenn.wise298@hotmail.com,Bronze,Yes,Web,1975-12-28,Male
CRMP-001037,CUST-001092,RICHARD.OLIVER578@GMAIL.COM,Bronze,Yes,In-Store,1955-05-18,Female
CRMP-002178,CUST-001412,MICHAEL.BRIGGS609@YAHOO.COM,Bronze,No,Web,1969-03-18,Female
CRMP-001144,CUST-002818,  patrick.evans856@gmail.com,Silver,Yes,Marketplace,2007-06-03,Male
CRMP-002203,CUST-002655,shelby.weber961@gmail.com,Platinum,No,Web,1951-02-22,Non-binary
CRMP-001542,CUST-000338,charles.williams734@gmail.com,Gold,Yes,Web,1956-09-18,Female
CRMP-000388,CUST-001481,cathy.johnson147@hotmail.com,Bronze,Yes,Web,1991-02-05,fEMALE
CRMP-000205,CUST-001095,elizabeth.calderon316@gmail.com,Bronze,Yes,In-Store,1947-06-30,Female
CRMP-002814,CUST-001245,robert.peck573@hotmail.com,Bronze,Yes,In-Store,2000-03-18,Female
CRMP-001325,CUST-002751,jesse.diaz848@hotmail.com,Gold,Yes,Web,1944-02-08,Male
CRMP-000348,CUST-001246,barbara.andrews900@gmail.com,Gold,Yes,Web,2002-11-16,Male
CRMP-000972,CUST-002913,elizabeth.henderson453@hotmail.com,Silver,Yes,Web,1973-07-13,Female
CRMP-000651,CUST-001100,matthew.smith295@gmail.com,Silver,Yes,Mobile App,1952-04-17,Female
CRMP-001383,CUST-002267,eric.wright611@gmail.com,Bronze,Yes,Mobile App,1956-01-30,Male
CRMP-002324,CUST-948898,samantha67@example.org,Platinum,Yes,Web,2004-10-26,Female
CRMP-000117,CUST-002283,luis.anderson99@yahoo.com,Bronze,No,Mobile App,1992-02-13,Female
CRMP-001151,CUST-000600,melanie.rose945@gmail.com,Bronze,Yes,Web,1997-03-28,Male
CRMP-000359,CUST-002535,monica.combs387@hotmail.com,Platinum,Yes,Mobile App,1943-06-25,Male
CRMP-001911,CUST-001491,david.ortega175@gmail.com,Bronze,No,Web,1953-07-02,Female
CRMP-001035,CUST-000991,patrick.sandoval945@gmail.com,Silver,No,Web,1980-10-07,female
CRMP-001164,CUST-000340,jason.miller344@hotmail.com,Bronze,No,Marketplace,1952-06-01,Female
